0,0,0,11,-10,1096,23.05,837,836
0,0,0,10,-10,1091,23.05,839,838
0,0,0,12,-12,1095,23.07,838,835
0,0,0,11,-12,1088,23.07,840,837
0,0,0,11,-10,1090,23.04,841,837
0,0,0,12,-9,1091,23.04,835,836
0,0,0,9,-12,1095,23.05,837,837
0,0,0,8,-12,1094,23.1,837,834
0,0,0,10,-11,1095,23.1,838,837
0,0,0,14,-9,1093,23.07,836,835
0,0,0,11,-14,1095,23.07,839,839
0,0,0,9,-11,1093,23.07,838,837
0,0,0,11,-9,1091,23.07,836,834
0,0,0,11,-9,1095,23.05,837,836
0,0,0,8,-11,1092,23.05,833,838
0,0,0,8,-13,1095,23.07,835,838
0,0,0,13,-11,1096,23.07,837,836
0,0,0,10,-8,1093,23.07,838,838
0,0,0,10,-8,1094,23.07,839,838
0,0,0,10,-12,1093,23.05,843,837
0,0,0,9,-10,1095,23.05,838,833
0,0,0,12,-12,1094,23.07,834,835
0,0,0,9,-11,1095,23.07,835,834
0,0,0,12,-11,1094,23.08,835,834
0,0,0,10,-10,1094,23.08,834,835
0,0,0,10,-12,1097,23.08,839,842
0,0,0,10,-12,1092,23.08,840,837
0,0,0,10,-10,1091,23.11,834,836
0,0,0,9,-10,1093,23.11,838,835
0,0,0,10,-11,1095,23.07,833,837
0,0,0,11,-11,1094,23.07,838,837
0,0,0,7,-10,1094,23.09,835,836
0,0,0,7,-12,1095,23.09,839,837
0,0,0,12,-12,1094,23.08,837,840
0,0,0,11,-12,1094,23.08,838,836
0,0,0,10,-10,1093,23.13,840,839
0,0,0,12,-10,1096,23.09,840,838
0,0,0,11,-13,1094,23.09,835,838
0,0,0,10,-11,1093,23.08,838,834
0,0,0,10,-12,1096,23.08,837,832
0,0,0,12,-10,1092,23.04,836,838
0,0,0,10,-13,1094,23.04,842,836
0,0,0,13,-11,1093,23.07,841,832
0,0,0,9,-11,1093,23.07,838,839
0,0,0,9,-12,1093,23.07,834,835
0,0,0,10,-12,1095,23.07,840,835
0,0,0,9,-10,1094,23.06,834,838
0,0,1,9,-9,1097,23.06,837,840
0,0,0,11,-11,1094,23.06,837,837
0,0,0,12,-10,1095,23.06,837,839
0,0,0,12,-9,1092,23.09,839,835
0,0,0,11,-12,1093,23.09,841,836
0,0,0,11,-11,1095,23.07,836,837
0,0,0,10,-10,1094,23.07,836,835
0,0,0,11,-10,1094,23.08,838,832
0,0,0,9,-9,1094,23.08,836,834
0,0,0,9,-9,1094,23.05,836,836
0,0,0,13,-11,1094,23.05,836,840
0,0,0,10,-12,1096,23.07,841,837
0,0,0,9,-10,1093,23.07,836,839
0,0,0,11,-11,1092,23.09,838,836
0,0,0,12,-14,1094,23.09,838,839
0,0,0,11,-12,1092,23.08,835,839
0,0,0,12,-11,1094,23.07,833,834
0,0,0,9,-12,1093,23.07,836,837
0,0,0,11,-12,1092,23.1,836,842
0,0,0,10,-12,1096,23.1,838,835
0,0,0,11,-9,1095,23.09,841,837
0,0,0,11,-9,1093,23.09,836,837
0,0,0,10,-10,1096,23.08,836,836
0,0,0,8,-10,1093,23.08,838,835
0,0,0,10,-11,1095,23.07,837,835
0,0,0,9,-13,1093,23.07,840,835
0,0,0,8,-11,1096,23.08,841,840
0,0,0,9,-12,1093,23.08,839,840
0,0,1,12,-11,1093,23.03,840,834
0,0,0,10,-10,1094,23.03,837,837
0,0,0,9,-12,1092,23.06,837,837
0,0,0,9,-11,1094,23.06,836,836
0,0,0,7,-10,1093,23.08,833,834
0,0,0,9,-9,1094,23.08,838,839
0,0,0,11,-10,1095,23.07,838,839
0,0,0,12,-12,1093,23.07,835,834
0,0,0,10,-9,1093,23.07,839,839
0,0,0,10,-10,1093,23.07,844,841
0,0,0,12,-11,1094,23.05,837,838
0,0,0,9,-9,1094,23.05,839,844
0,0,0,12,-10,1094,23.07,843,844
0,0,0,10,-11,1092,23.07,845,848
0,0,0,12,-9,1093,23.05,850,849
0,0,0,11,-10,1093,23.05,855,854
0,0,0,10,-11,1095,23.06,858,859
0,0,0,12,-12,1094,23.08,861,864
0,0,0,8,-10,1095,23.08,870,873
0,0,1,11,-10,1093,23.05,877,884
0,0,1,9,-12,1092,23.05,887,896
0,0,0,8,-10,1095,23.06,895,907
0,0,0,9,-11,1096,23.06,912,921
0,0,0,10,-10,1094,23.1,927,939
0,0,0,10,-7,1093,23.1,941,952
0,0,0,11,-12,1096,23.09,965,972
0,0,0,11,-10,1094,23.09,986,992
0,0,0,9,-11,1093,23.06,1007,1017
0,0,0,11,-11,1093,23.06,1031,1039
0,0,0,9,-11,1094,23.07,1061,1078
0,0,0,9,-11,1092,23.07,1092,1109
0,0,0,14,-11,1093,23.09,1130,1149
0,0,0,9,-13,1094,23.09,1172,1191
0,0,0,10,-11,1093,23.08,1218,1240
0,0,0,9,-9,1094,23.08,1273,1301
0,0,0,9,-11,1094,23.05,1343,1376
0,0,1,11,-12,1093,23.05,1413,1458
0,0,0,8,-10,1093,23.1,1505,1554
0,0,0,11,-13,1092,23.1,1603,1664
0,0,0,10,-12,1094,23.08,1721,1778
0,0,0,12,-11,1095,23.08,1839,1901
0,0,0,12,-11,1096,23.08,1961,2014
0,0,0,10,-10,1095,23.08,2069,2115
0,0,0,10,-11,1095,23.07,2160,2205
0,0,0,12,-10,1096,23.07,2249,2285
0,0,0,10,-10,1096,23.06,2327,2372
0,0,0,12,-11,1095,23.04,2405,2448
0,0,0,10,-12,1093,23.04,2492,2529
0,0,0,8,-11,1096,23.06,2578,2620
0,0,0,9,-12,1093,23.06,2661,2704
0,0,0,14,-12,1093,23.08,2741,2782
0,0,0,12,-11,1094,23.08,2822,2856
0,0,0,10,-9,1095,23.07,2894,2936
0,0,1,9,-10,1092,23.07,2975,3009
0,0,0,9,-8,1093,23.08,3045,3071
0,0,0,12,-9,1095,23.08,3085,3099
0,0,0,13,-11,1096,23.09,3092,3091
0,0,0,9,-13,1093,23.09,3074,3062
0,0,0,11,-9,1094,23.11,3046,3033
0,0,0,12,-11,1095,23.11,3013,3005
0,0,0,12,-11,1093,23.05,2999,2995
0,0,1,12,-11,1093,23.05,3003,3015
0,0,0,9,-8,1096,23.08,3023,3050
0,0,0,11,-11,1093,23.08,3076,3112
0,0,0,9,-11,1095,23.11,3154,3206
0,0,0,10,-14,1084,23.11,3264,3329
0,0,0,12,-8,1110,23.04,3402,3477
0,0,0,8,-11,1100,23.04,3569,3669
0,0,0,11,-10,1099,23.12,3794,3953
0,0,0,10,-10,1094,23.06,72498,69720
0,0,0,10,-10,1094,23.06,79547,73870
0,0,0,11,-9,1094,23.06,80405,74284
0,0,0,8,-9,1095,23.11,81214,74665
0,0,0,9,-10,1096,23.08,81884,75039
0,0,1,10,-12,1095,23.08,82515,75386
0,0,0,12,-11,1096,23.07,83215,75678
0,0,0,8,-9,1095,23.07,83818,75935
0,0,0,11,-10,1095,23.11,84313,76143
0,0,0,11,-9,1095,23.11,84704,76319
0,0,0,11,-11,1094,23.09,84988,76452
0,0,0,11,-12,1094,23.09,85198,76553
0,0,0,11,-9,1095,23.11,85406,76645
0,0,0,11,-11,1095,23.11,85576,76723
0,0,0,10,-12,1093,23.06,85730,76784
0,0,0,10,-13,1094,23.06,85831,76822
0,0,0,10,-10,1094,23.08,85882,76843
0,0,0,10,-12,1096,23.08,85873,76830
0,0,0,10,-10,1096,23.11,85819,76790
0,0,0,10,-10,1097,23.11,85736,76740
0,0,0,8,-11,1096,23.11,85630,76672
0,0,0,12,-9,1095,23.11,85557,76628
0,0,0,10,-12,1094,23.08,85533,76609
0,0,0,11,-10,1095,23.08,85524,76602
0,0,0,9,-10,1096,23.1,85545,76609
0,0,0,11,-10,1096,23.1,85578,76625
0,0,0,10,-11,1095,23.09,85616,76643
0,0,0,10,-10,1091,23.09,85667,76664
0,0,0,12,-10,1093,23.1,85733,76685
0,0,0,11,-11,1095,23.1,85805,76714
0,0,0,11,-10,1094,23.1,85886,76757
0,0,0,10,-12,1095,23.1,85975,76800
0,0,0,10,-11,1095,23.14,86054,76845
0,0,0,11,-9,1093,23.14,86116,76873
0,0,0,9,-13,1095,23.14,86165,76896
0,0,0,8,-10,1096,23.1,86210,76923
0,0,0,10,-13,1096,23.1,86231,76945
0,0,0,9,-11,1095,23.11,86240,76957
0,0,0,8,-9,1095,23.11,86196,76948
0,0,0,11,-10,1095,23.08,86114,76928
0,0,0,9,-11,1094,23.08,85989,76891
0,0,0,11,-12,1095,23.08,85813,76828
0,0,0,9,-11,1096,23.08,85601,76748
0,0,0,11,-10,1094,23.15,85372,76654
0,0,0,8,-10,1096,23.15,85155,76556
0,0,0,12,-11,1096,23.08,84980,76476
0,0,0,12,-11,1095,23.08,84889,76439
0,0,0,9,-10,1094,23.1,84876,76432
0,0,0,11,-9,1095,23.1,84906,76443
0,0,0,12,-12,1095,23.12,84944,76453
0,0,0,9,-10,1094,23.12,84950,76459
0,0,0,11,-11,1093,23.08,84912,76450
0,0,0,10,-10,1094,23.08,84830,76425
0,0,0,9,-10,1095,23.1,84710,76378
0,0,0,10,-11,1093,23.1,84584,76323
0,0,0,10,-8,1095,23.09,84478,76285
0,0,0,12,-10,1096,23.09,84432,76265
0,0,0,10,-9,1095,23.08,84452,76270
0,0,0,13,-11,1095,23.08,84515,76294
0,0,0,10,-10,1097,23.11,84605,76332
0,0,0,11,-9,1094,23.11,84692,76376
0,0,0,7,-10,1097,23.1,84763,76408
0,0,0,8,-9,1096,23.1,84803,76427
0,0,0,12,-11,1094,23.1,84811,76439
0,0,0,9,-10,1094,23.12,84793,76431
0,0,0,10,-11,1093,23.12,84725,76405
0,0,0,10,-10,1091,23.08,84630,76371
0,0,0,11,-10,1094,23.08,84532,76332
0,0,0,9,-9,1095,23.12,84466,76305
0,0,0,9,-10,1095,23.12,84434,76287
0,0,0,13,-11,1096,23.12,84438,76293
0,0,0,13,-11,1096,23.12,84458,76296
0,0,0,9,-9,1096,23.1,84447,76299
0,0,1,9,-8,1094,23.1,84416,76293
0,0,0,10,-11,1095,23.11,84369,76278
0,0,0,11,-13,1096,23.11,84314,76258
0,0,0,8,-10,1095,23.12,84256,76232
0,0,0,11,-13,1096,23.12,84172,76207
0,0,0,12,-12,1093,23.1,84063,76175
0,0,0,11,-11,1095,23.1,83969,76134
0,0,0,10,-11,1095,23.12,83903,76106
0,0,0,10,-10,1098,23.12,83885,76095
0,0,0,11,-10,1095,23.12,83902,76096
0,0,0,8,-10,1097,23.12,83930,76109
0,0,0,13,-10,1096,23.08,83963,76125
0,0,0,9,-11,1093,23.08,83985,76135
0,0,0,12,-11,1098,23.12,84005,76146
0,0,0,11,-12,1096,23.12,84017,76154
0,0,0,11,-13,1093,23.1,84027,76159
0,0,0,9,-9,1094,23.1,84030,76162
0,0,0,10,-11,1094,23.12,84055,76175
0,0,0,10,-10,1095,23.09,84109,76202
0,0,0,9,-11,1093,23.09,84193,76228
0,0,0,12,-12,1095,23.12,84288,76280
0,0,0,10,-9,1095,23.12,84411,76334
0,0,0,10,-10,1098,23.11,84536,76390
0,0,0,13,-11,1094,23.11,84655,76441
0,0,0,9,-10,1096,23.08,84763,76491
0,0,0,10,-11,1096,23.08,84865,76534
0,0,0,12,-9,1097,23.11,84963,76580
0,0,0,8,-11,1093,23.1,85038,76616
0,0,0,10,-10,1096,23.12,85087,76632
0,0,0,9,-11,1096,23.12,85095,76635
0,0,0,11,-12,1094,23.07,85070,76620
0,0,0,8,-11,1094,23.07,84998,76578
0,0,0,9,-11,1098,23.14,84860,76515
0,0,0,11,-11,1095,23.14,84640,76413
0,0,0,10,-13,1096,23.07,84358,76288
0,0,0,10,-11,1096,23.07,84049,76153
0,0,0,10,-10,1092,23.08,83743,76021
0,0,0,9,-9,1096,23.08,83469,75899
0,0,0,8,-11,1099,23.07,83250,75800
0,0,0,10,-11,1095,23.07,83080,75725
0,0,0,10,-10,1095,23.11,82975,75676
0,0,0,13,-12,1095,23.11,82911,75653
0,0,0,10,-8,1098,23.08,82856,75636
0,0,0,8,-10,1094,23.08,82836,75623
0,0,0,11,-12,1093,23.14,82817,75610
0,0,0,11,-10,1095,23.12,82795,75604
0,0,0,12,-10,1093,23.12,82780,75598
0,0,0,8,-8,1094,23.09,82780,75598
0,0,0,9,-10,1095,23.09,82792,75601
0,0,0,9,-11,1094,23.11,82810,75613
0,0,0,9,-9,1095,23.11,82823,75611
0,0,0,10,-9,1094,23.09,82820,75614
0,0,0,10,-11,1095,23.09,82824,75623
0,0,0,11,-11,1095,23.11,82868,75642
0,0,0,11,-10,1095,23.11,82938,75671
0,0,0,10,-10,1095,23.11,83047,75720
0,0,0,10,-10,1097,23.11,83169,75779
0,0,0,10,-11,1094,23.12,83284,75825
0,0,0,10,-12,1095,23.12,83375,75864
0,0,0,10,-10,1095,23.11,83438,75895
0,0,0,8,-11,1093,23.11,83481,75913
0,0,0,10,-9,1095,23.16,83520,75933
0,0,0,11,-12,1097,23.16,83567,75953
0,0,0,11,-11,1098,23.1,83634,75982
0,0,0,9,-10,1094,23.1,83687,76011
0,0,0,12,-12,1092,23.12,83735,76029
0,0,0,11,-12,1095,23.12,83759,76042
0,0,0,10,-10,1093,23.12,83765,76046
0,0,0,12,-10,1093,23.12,83748,76031
0,0,0,11,-12,1094,23.12,83732,76028
0,0,0,11,-11,1092,23.12,83754,76032
0,0,0,9,-12,1096,23.16,83814,76059
0,0,0,9,-11,1095,23.16,83886,76091
0,0,0,8,-12,1095,23.11,83974,76127
0,0,0,9,-10,1094,23.08,84024,76152
0,0,0,9,-10,1096,23.08,84047,76161
0,0,0,8,-10,1095,23.12,84055,76165
0,0,0,9,-12,1097,23.12,84073,76173
0,0,0,10,-10,1097,23.1,84104,76186
0,0,0,11,-10,1094,23.1,84154,76205
0,0,0,9,-10,1095,23.11,84196,76224
0,0,0,11,-9,1097,23.11,84214,76228
0,0,0,9,-11,1095,23.11,84214,76236
0,0,0,10,-11,1097,23.11,84213,76236
0,0,0,10,-10,1096,23.12,84215,76236
0,0,0,10,-9,1094,23.12,84230,76242
0,0,0,11,-10,1096,23.16,84274,76259
0,0,0,11,-10,1094,23.16,84314,76280
0,0,0,9,-8,1095,23.13,84346,76296
0,0,0,10,-9,1096,23.13,84367,76302
0,0,0,10,-12,1097,23.15,84366,76305
0,0,0,8,-11,1095,23.15,84360,76303
0,0,0,9,-8,1095,23.12,84380,76312
0,0,0,10,-10,1093,23.12,84394,76316
0,0,0,12,-10,1095,23.08,84424,76326
0,0,0,8,-11,1096,23.08,84458,76339
0,0,0,12,-11,1096,23.19,84484,76352
0,0,0,10,-10,1098,23.19,84506,76360
0,0,0,7,-10,1094,23.13,84525,76374
0,0,0,10,-11,1096,23.13,84538,76378
0,0,0,7,-12,1095,23.09,84534,76373
0,0,0,9,-11,1094,23.09,84527,76372
0,0,0,10,-10,1095,23.14,84535,76374
0,0,0,9,-11,1096,23.14,84566,76387
0,0,0,9,-9,1096,23.14,84609,76413
0,0,0,9,-10,1096,23.12,84654,76425
0,0,0,10,-11,1095,23.12,84666,76433
0,0,0,12,-11,1095,23.14,84660,76433
0,0,0,11,-11,1097,23.14,84653,76433
0,0,0,8,-10,1091,23.08,84672,76437
0,0,0,10,-10,1097,23.08,84713,76453
0,0,0,11,-10,1096,23.13,84788,76482
0,0,0,11,-12,1093,23.13,84867,76520
0,0,0,11,-12,1093,23.1,84937,76548
0,0,1,9,-11,1096,23.1,84986,76571
0,0,0,8,-10,1094,23.1,84997,76572
0,0,0,10,-11,1096,23.1,84951,76552
0,0,0,10,-12,1096,23.14,84841,76501
0,0,0,8,-10,1095,23.14,84678,76422
0,0,0,7,-9,1094,23.16,84453,76316
0,0,0,9,-12,1095,23.16,84169,76192
0,0,0,10,-9,1094,23.1,83849,76046
0,0,0,10,-10,1097,23.1,83501,75893
0,0,0,10,-9,1094,23.14,83167,75746
0,0,0,9,-9,1093,23.14,82878,75613
0,0,0,11,-11,1095,23.11,82639,75514
0,0,0,9,-10,1093,23.11,82452,75424
0,0,0,10,-10,1096,23.12,82310,75363
0,0,0,11,-11,1095,23.12,82204,75307
0,0,0,8,-9,1094,23.08,82100,75264
0,0,0,9,-11,1095,23.13,81996,75207
0,0,0,11,-12,1096,23.13,81893,75167
0,0,0,11,-10,1096,23.13,81796,75122
0,0,0,10,-9,1097,23.13,81731,75088
0,0,0,11,-11,1096,23.15,81671,75062
0,0,0,10,-10,1096,23.15,81602,75033
0,0,0,11,-11,1093,23.15,81533,75001
0,0,0,10,-13,1096,23.15,81494,74972
0,0,0,10,-10,1096,23.1,81470,74963
0,0,0,9,-11,1094,23.1,81502,74979
0,0,0,12,-10,1096,23.1,81591,75023
0,0,0,10,-11,1095,23.1,81726,75082
0,0,0,11,-10,1095,23.14,81864,75145
0,0,0,11,-9,1096,23.14,81989,75203
0,0,0,11,-10,1097,23.12,82086,75247
0,0,0,12,-13,1093,23.12,82137,75272
0,0,0,11,-12,1096,23.13,82138,75273
0,0,0,8,-12,1096,23.13,82105,75251
0,0,0,11,-10,1098,23.13,82080,75240
0,0,0,10,-11,1097,23.13,82086,75241
0,0,0,12,-12,1095,23.11,82133,75259
0,0,0,11,-12,1094,23.11,82215,75296
0,0,0,11,-10,1096,23.09,82312,75342
0,0,0,10,-12,1095,23.09,82402,75380
0,0,0,10,-12,1096,23.12,82450,75400
0,0,0,10,-10,1093,23.12,82469,75406
0,0,0,10,-9,1097,23.08,82460,75398
0,0,0,9,-9,1095,23.08,82456,75400
0,0,0,10,-11,1093,23.11,82471,75406
0,0,0,8,-10,1095,23.14,82491,75414
0,0,0,9,-9,1095,23.14,82541,75433
0,0,0,10,-10,1095,23.12,82607,75464
0,0,0,8,-10,1098,23.12,82681,75495
0,0,0,10,-11,1095,23.12,82763,75531
0,0,0,13,-10,1094,23.12,82855,75572
0,0,0,9,-10,1097,23.12,82933,75610
0,0,0,10,-10,1094,23.12,83033,75654
0,0,0,11,-11,1098,23.12,83145,75703
0,0,0,9,-9,1094,23.12,83247,75748
0,0,0,10,-10,1096,23.1,83355,75788
0,0,0,11,-10,1094,23.1,83444,75833
0,0,0,12,-11,1094,23.16,83518,75860
0,0,0,8,-12,1091,23.16,83576,75890
0,0,0,9,-11,1095,23.12,83640,75912
0,0,0,8,-11,1094,23.12,83711,75943
0,0,0,10,-12,1094,23.14,83789,75982
0,0,0,11,-12,1095,23.14,83874,76018
0,0,0,9,-12,1095,23.12,83930,76040
0,0,0,9,-11,1094,23.12,83961,76051
0,0,0,8,-9,1095,23.1,83985,76069
0,0,0,9,-11,1095,23.1,84018,76080
0,0,0,9,-11,1097,23.1,84058,76097
0,0,0,12,-11,1095,23.1,84101,76116
0,0,0,8,-10,1096,23.1,84134,76127
0,0,0,9,-11,1096,23.1,84142,76133
0,0,0,13,-9,1095,23.13,84146,76137
0,0,0,8,-9,1096,23.13,84159,76153
0,0,0,9,-11,1097,23.13,84198,76162
0,0,0,8,-8,1095,23.13,84244,76181
0,0,0,10,-12,1095,23.11,84297,76205
0,0,0,9,-11,1096,23.09,84349,76229
0,0,1,9,-12,1094,23.09,84390,76248
0,0,0,13,-9,1095,23.15,84427,76263
0,0,0,10,-11,1097,23.15,84477,76283
0,0,0,10,-11,1092,23.16,84545,76312
0,0,0,12,-8,1096,23.16,84627,76353
0,0,0,10,-10,1096,23.15,84709,76388
